Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,128100.000000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,144760.000000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,235560.000000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,538480.000000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,341460.000000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,296860.000000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,344170.000000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,455440.000000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,737640.000000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,885720.000000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,925720.000000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,1050610.000000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,2596146.000000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,3472.500000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,4070.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,4910.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,5102.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,6305.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,13596.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,29939.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,26.700000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,26.800000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,31.500000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,41.800000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,128.100000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,144.800000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,235.600000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,538.500000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,341.500000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,296.900000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,344.200000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,455.400000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,737.600000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,885.700000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,925.700000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,1050.600000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,2596.100000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,3472.500000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,4070.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,4910.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,5102.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,6305.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,13596.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,29939.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,469.600000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,392.000000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,346.900000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,284.600000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,724.500000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,346.800000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,482.100000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,983.300000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,563.700000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,436.600000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,475.600000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,392.300000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,459.000000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,468.300000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,443.000000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,489.300000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,1209.200000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,1617.400000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,1895.700000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,1901.600000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1189.500000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,1469.900000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,2248.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,3590.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,8657.000000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,4620.000000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,10140.000000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,15060.000000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,24350.000000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,72390.000000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,51300.000000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,108170.000000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,116040.000000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,104160.000000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,121700.000000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,136600.000000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,219710.000000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,237050.000000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,639720.000000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,646590.000000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,1015372.900000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,1188.800000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,2210.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,2820.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,4330.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,4480.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,6080.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,11840.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,8.700000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,4.600000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,10.100000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,15.100000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,24.400000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,72.400000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,51.300000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,108.200000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,116.000000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,104.200000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,121.700000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,136.600000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,219.700000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,237.100000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,639.700000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,646.600000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,1015.400000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,1188.800000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,2210.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,2820.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,4330.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,4480.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,6080.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),358,'01212,Cabbages,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,11840.000000,A
